ID_x;VAT;Country_x
19924;RQ636857043    ;BB
19925;CW665143877    ;LL
19926;KQNTNNIX       ;JJ
19927;40 720 822 509 ;NN
19928;1469722838     ;DD
19929;5185805192     ;DD
19930;IU287189N      ;BB
19931;CXA46269755    ;RR
19932;AB679498087    ;BB
19933;FD894570451    ;TT
19934;76208421387    ;CC
19935;1403215236906  ;QQ
19936;LKO34232752    ;RR
19937;41684670812063 ;VV
19938;ZX465965434    ;BB
19939;8660174        ;PP
19940;LI120586977    ;TT
19941;AZ645074326    ;LL
19942;WI832042241    ;TT
19943;642798320158059;XX
19944;HGC82930590    ;RR
19945;70867901250335 ;QQ
19946;87847741304250 ;QQ
19947;95986761954    ;CC
19948;YJ22956396623  ;VV
19949;21485864609    ;NN
19950;ZV223048438    ;TT
19951;GX181951571    ;TT
19952;SM29171209996  ;WW
19953;03510887068    ;CC
19954;XDD855030897   ;II
19955;LG08078425213  ;VV
19956;GHD16924754    ;RR
19957;85647650813234 ;QQ
19958;MO56597407N    ;RR
19959;CFG60133182    ;GG
19960;MPJ154366846   ;II
19961;XEQ78086858    ;GG
19962;6431295        ;PP
19963;PD608092789    ;TT
19964;73210758702034 ;QQ
19965;GD122841525    ;TT
19966;JM51343031189  ;VV
19967;F9K            ;JJ
19968;LV44869043989  ;VV
19969;LY485360035    ;TT
19970;DS92690733043  ;WW
19971;ZLQ#D          ;JJ
19972;J710604784     ;JJ
19973;374296807948691;XX
19974;QR298959644    ;BB
19975;RA959776257    ;TT
19976;74318838       ;DD
19977;YG121017337    ;TT
19978;61592287472307 ;QQ
19979;UX53806589     ;AA
19980;S377555142     ;JJ
19981;OU214241535    ;LL
19982;KU393640590    ;TT
19983;JZ868267606    ;OO
19984;55321767       ;PP
19985;XU949296298    ;TT
19986;E858183385     ;JJ
19987;CP946087456    ;TT
19988;UX781452864    ;TT
19989;86900939/9     ;MM
19990;VW503105017    ;TT
19991;CI752583294    ;TT
19992;RP36575292805  ;WW
19993;60818836EH1GF4E;XX
19994;7442157242     ;DD
19995;198453588849355;SS
19996;MU956880158    ;TT
19997;NW352262076    ;TT
19998;23029006111144 ;QQ
19999;ZL282300488    ;TT
20000;21700767VI5BI3X;XX
20001;KZE57735483    ;RR
20002;SI88406931846  ;VV
20003;MZ670441598    ;TT
20004;SH548831721    ;TT
20005;QR889048495    ;BB
20006;NEAIWWUQ       ;JJ
20007;C350311401     ;JJ
20008;XW445431721    ;TT
20009;KK161243891    ;BB
20010;LA66305707P    ;HH
20011;U369047337     ;JJ
20012;SM473766174    ;BB
20013;47135866148440 ;QQ
20014;36010765       ;PP
20015;N550419749     ;JJ
20016;987144873876   ;QQ
20017;UH41521836038  ;WW
20018;EIFEXXDK       ;JJ
20019;ZF52249796527  ;VV
20020;TF343241864    ;TT
20021;57817305R      ;RR
20022;OU960023752    ;BB
20023;WNO43685653    ;RR
20024;DR818119098    ;TT
20025;13992990982    ;NN
20026;UV933949928    ;TT
20027;CU270615355    ;TT
20028;EP284230744    ;BB
20029;072405541608631;XX
20030;6220077230     ;DD
20031;ARK75620334    ;RR
20032;WXWJMRVZ       ;JJ
20033;VE96485047642  ;WW
20034;02546937RE1TAR2;XX
20035;UXP596918509   ;II
20036;SN461622025    ;TT
20037;RZ91072162991  ;WW
20038;YOQ81853226    ;RR
20039;JN13088602498  ;VV
20040;42772225543    ;CC
20041;KO70843400861  ;WW
20042;VF523589121    ;BB
20043;AN692993661    ;TT
20044;30519572.3     ;MM
20045;JZ325053178    ;TT
20046;KM57642231     ;YY
20047;TX304179570    ;TT
20048;19377292505    ;CC
20049;OE401884515    ;BB
20050;CG656227887    ;BB
20051;392681825262316;XX
20052;LH015256902    ;LL
20053;36566586045    ;NN
20054;GY495084929    ;BB
20055;7873026630     ;DD
20056;RT984488366    ;TT
20057;JO207855771    ;TT
20058;050663807274173;XX
20059;RV476040827    ;TT
20060;RH812977320    ;TT
20061;38739822317774 ;QQ
20062;US599475542    ;BB
20063;TW2631850871   ;ZZ
20064;KS807970243    ;OO
20065;SW224691511    ;TT
20066;6544582308     ;DD
20067;BV749286262    ;BB
20068;16305706850    ;NN
20069;WY903963736    ;BB
20070;9802144415471  ;QQ
20071;CK921829224    ;LL
20072;A189845836     ;JJ
20073;GB559595435    ;TT
20074;SCS568000574   ;II
20075;9267210203     ;DD
20076;VX553159715    ;BB
20077;I890148566     ;JJ
20078;YX071566279    ;TT
20079;CM41807936393  ;VV
20080;0059435903     ;DD
20081;VD2688064854   ;ZZ
20082;JR55198237     ;AA
20083;GV262317699    ;TT
20084;79697620352    ;NN
20085;DA408444095    ;BB
20086;GZ61381408910  ;VV
20087;GQ275590159    ;TT
20088;KC123689556    ;TT
20089;JRJ507952782   ;II
20090;09173519       ;PP
20091;YF864977020    ;TT
20092;65074849589616 ;QQ
20093;598283110515731;XX
20094;AC970994214    ;TT
20095;WZ360595081    ;TT
20096;CO777720302    ;BB
20097;29795902218236 ;QQ
20098;DE50545989G    ;RR
20099;VO135485151    ;TT
20100;VX853772626    ;TT
20101;QZD004946764   ;II
20102;WX797616990    ;TT
20103;28237782484    ;CC
20104;IZ37434971394  ;BB
20105;YC937133885    ;TT
20106;WI811896818    ;BB
20107;9440868078004  ;NN
20108;288744668139801;XX
20109;FI43727942288  ;VV
20110;Y9D            ;JJ
20111;03260900736    ;NN
20112;HX457962368    ;TT
20113;CF745331276    ;OO
20114;5668347980     ;DD
20115;603565186584821;XX
20116;8699287258     ;DD
20117;MC71996302899  ;VV
20118;ZB978889015    ;BB
20119;63746448       ;PP
20120;CHC81907665    ;RR
20121;411801622139850;SS
20122;GTX64512177    ;GG
20123;722352728235409;XX
20124;KM294124748    ;BB
20125;50386077 0     ;MM
20126;GI625135771    ;LL
20127;85318992221680 ;QQ
20128;277790402329037;SS
20129;MR86712569282  ;VV
20130;25653385#8     ;MM
20131;62728141       ;PP
20132;RR116366301    ;TT
20133;07467648182504 ;VV
20134;TA25765450     ;AA
20135;XX90314405399  ;WW
20136;VD931164148    ;TT
20137;74223802524    ;CC
20138;81474353227844 ;QQ
20139;R213174661     ;JJ
20140;FO90500667     ;AA
20141;4193019449     ;DD
20142;44548573984    ;NN
20143;95125585109910 ;QQ
20144;VBN42535387    ;RR
20145;SH340344720    ;LL
20146;CW92702409356  ;VV
20147;WN42340119J    ;RR
20148;6051331935     ;DD
20149;EX937043689    ;BB
20150;PL858165529    ;BB
20151;CO489435925    ;BB
20152;11116529007    ;CC
20153;FW999741786    ;TT
20154;K799657789     ;JJ
20155;16063001-J     ;MM
20156;RTTMIONV       ;JJ
20157;MO13077797     ;YY
20158;RSK636783985   ;II
20159;7107980822534  ;QQ
20160;TK6188270I     ;KK
20161;LAZFOSNO       ;JJ
20162;639490549296566;XX
20163;SH03086151899  ;VV
20164;AJ806799740    ;BB
20165;4720551229     ;TT
20166;BN781106468    ;TT
20167;Z737521203     ;JJ
20168;84736849895    ;TT
20169;ZF301938925    ;FF
20170;UX625557519    ;LL
20171;MO476484573    ;BB
20172;33721150       ;YY
20173;99044375.2     ;MM
20174;EJ408654364    ;TT
20175;35889354986500 ;EE
20176;RU100004944    ;TT
20177;904597886821734;XX
20178;XA954373023    ;TT
20179;CV92251868H    ;HH
20180;FZ05976944739  ;VV
20181;PD873244804    ;OO
20182;FHM24457614    ;RR
20183;QT484718261    ;BB
20184;YT755758922    ;TT
20185;DC49587488420  ;VV
20186;MC624218834    ;LL
20187;XN298650412    ;LL
20188;O6B            ;JJ
20189;FGGTFUBS       ;JJ
20190;W420383579     ;JJ
20191;92225446679    ;QQ
20192;KZ692580071    ;BB
20193;IODKYORL       ;JJ
20194;09916574)4     ;MM
20195;MO903701825    ;TT
20196;9896737975     ;DD
20197;90710226144    ;NN
20198;VBC40516085    ;RR
20199;P863987029     ;JJ
20200;WYR94414412    ;GG
20201;LS47703228029  ;VV
20202;NS84662158758  ;VV
20203;0976539359081  ;QQ
20204;EEN930925865   ;II
20205;OR56373100230  ;WW
20206;L108452344     ;JJ
20207;RE73304134018  ;VV
20208;26083261931    ;CC
20209;KM05421559     ;FF
20210;ET961610676    ;TT
20211;RW481359710    ;TT
20212;OA956416121    ;LL
20213;99813938935    ;NN
20214;U481871683     ;JJ
20215;36690349008115 ;QQ
20216;593702534131227;SS
20217;97900435UR6I4GW;XX
20218;APIGFJYK       ;JJ
20219;8910143092     ;DD
20220;KC3730024N     ;KK
20221;CQB49589104    ;RR
20222;BK99824826800  ;WW
20223;IE38581839A    ;HH
20224;LR186056266    ;TT
20225;353028835734881;SS
20226;WQ205616571    ;BB
20227;TP94044121202  ;VV
20228;FZ74569410721  ;VV
20229;327940701342422;XX
20230;SH069613455    ;TT
20231;AWOWBJLV       ;JJ
20232;EB64021800652  ;VV
20233;DA61709527     ;YY
20234;FW636113447    ;BB
20235;DWF273686831   ;II
20236;KPE056306867   ;II
20237;TL51571938562  ;WW
20238;EP73973657128  ;VV
20239;774028964662569;EE
20240;25138325551    ;NN
20241;KA832095072    ;TT
20242;PU748734645    ;BB
20243;06034455662    ;CC
20244;AX448303162    ;TT
20245;UX240430653    ;BB
20246;BC3768090484   ;ZZ
20247;KV832320733    ;BB
20248;672148756083989;XX
20249;VU202313201    ;BB
20250;202782385181419;XX
20251;VI90280380     ;AA
20252;BT850675394    ;BB
20253;OE05421505823  ;VV
20254;17424253990    ;NN
20255;0016274058306  ;QQ
20256;OU057045955    ;BB
20257;87256271184    ;CC
20258;ZGA663914056   ;II
20259;NT22465274     ;FF
20260;PD38399898     ;YY
20261;AS649275270    ;BB
20262;EF677421851    ;TT
20263;KO119445237    ;LL
20264;I507843509     ;JJ
20265;FH27062647     ;YY
20266;GM11054123868  ;VV
20267;EJ252949718    ;LL
20268;AQ633621268    ;TT
20269;FU755200472    ;TT
20270;RX445518786    ;BB
20271;ANC97890384    ;RR
20272;UX80132607664  ;WW
20273;WA45885264413  ;VV
20274;CRKURYHQ       ;JJ
20275;GS133715525    ;TT
20276;ROO83069788    ;RR
20277;FR63289092H    ;RR
20278;AH65662906880  ;VV
20279;561058379223455;XX
20280;FER75162830    ;RR
20281;UG706739003    ;BB
20282;48569524667901 ;QQ
20283;41407423051    ;CC
20284;GK174686403    ;BB
20285;XR184166214    ;BB
20286;13003523651    ;NN
20287;20648620       ;BB
20288;XB140005347    ;TT
20289;RSR312225464   ;II
20290;ZR576989618    ;BB
20291;J982948403     ;JJ
20292;1270177214     ;DD
20293;IX102772053    ;TT
20294;44110900 - 389 ;PP
20295;68449296385    ;CC
20296;50146498957    ;CC
20297;VDI68220078    ;GG
20298;XS75835078     ;AA
20299;SK64664228     ;FF
20300;YJ0110363651   ;FF
20301;56714654279    ;NN
20302;R711092620     ;JJ
20303;GMS629822211   ;II
20304;GS17524594     ;FF
20305;FN189909947    ;TT
20306;72096135672708 ;QQ
20307;LD18593988388  ;VV
20308;BNU55397950    ;RR
20309;CM345470196    ;TT
20310;UJK            ;JJ
20311;FE889845184    ;TT
20312;04458257556    ;TT
20313;JP13089805     ;LL
20314;EY570583675    ;LL
20315;IB088417749    ;TT
20316;258255585031432;XX
20317;WV547736020    ;BB
20318;57069298       ;DD
20319;DL863001471    ;BB
20320;3438013000821  ;QQ
20321;72798052497    ;CC
20322;421001942981   ;TT
20323;QM397989254    ;BB
20324;UJ753679549    ;BB
20325;KN39385049795  ;WW
20326;BYY20813912    ;GG
20327;675877365616274;XX
20328;84890380703178 ;QQ
20329;3663921007     ;DD
20330;SZ14512848     ;YY
20331;CN669502542    ;BB
20332;CL861846642    ;LL
20333;YC21816273351  ;VV
20334;551741         ;JJ
20335;CM542958982    ;LL
20336;995214687254790;XX
20337;07662227416713 ;EE
20338;HA413709606    ;BB
20339;FX422694276    ;TT
20340;639565863626530;EE
20341;75391622933016 ;EE
20342;51971638545    ;CC
20343;855564204014392;XX
20344;8047505030     ;DD
20345;JZH344883670   ;II
20346;YR29854496689  ;VV
20347;36349650884946 ;QQ
20348;95011339,6     ;MM
20349;QO68270078     ;AA
20350;ZW948367408    ;TT
20351;A220053301     ;JJ
20352;71728833852    ;NN
20353;BH126412927    ;TT
20354;60667745198936 ;QQ
20355;739608473290339;XX
20356;31954401187822 ;QQ
20357;52147239%1     ;MM
20358;ZA323030199    ;II
20359;77767167       ;PP
20360;QP689396449    ;TT
20361;FF83112760D    ;RR
20362;JM313756447    ;TT
20363;74649302411868 ;VV
20364;YH678516805    ;TT
20365;OVX519032131   ;II
20366;QI765134993    ;TT
20367;226293733091051;XX
20368;HZ60369706440  ;VV
20369;MF69507791135  ;VV
20370;CJ838908975    ;TT
20371;70216168171    ;NN
20372;DF211469264    ;TT
20373;18462493267344 ;QQ
20374;PVB            ;JJ
20375;ZB100262933    ;TT
20376;AQ170331214    ;OO
20377;OSU9145535K    ;RR
20378;VF219389532    ;TT
20379;AKD73658342    ;RR
20380;XJ266761729    ;LL
20381;YGVDIFXC       ;JJ
20382;CH810916124    ;TT
20383;JX16589140050  ;VV
20384;24433941/0     ;MM
20385;LO673574779    ;BB
20386;2454851723171  ;VV
20387;82029681       ;PP
20388;07412385/7     ;MM
20389;8109589619     ;DD
20390;9637718243     ;TT
20391;8424898385     ;BB
20392;ZF83284201166  ;VV
20393;DU387384078    ;TT
20394;HD687054430    ;TT
20395;CRD35353993    ;GG
20396;LYP347921118   ;II
20397;01552544       ;PP
20398;SS652949098    ;TT
20399;UO674634683    ;TT
20400;YZ113033001    ;TT
20401;82577463       ;PP
20402;MW384956774    ;BB
20403;UG833671066    ;BB
20404;374748594238152;SS
20405;MX047290167    ;TT
20406;PO125513265    ;BB
20407;0402601564     ;DD
20408;94652138733912 ;QQ
20409;86502440695241 ;EE
20410;RF582587062    ;TT
20411;WG445818488    ;TT
20412;HPX60719258    ;GG
20413;UV434541616    ;BB
20414;Y513094608     ;JJ
20415;61783454QV05U9Q;XX
20416;GG733063979    ;TT
20417;2218500531302  ;QQ
20418;7118078925     ;DD
20419;72145355/Y     ;MM
20420;9044019322     ;DD
20421;47236096026    ;CC
20422;RK420425727    ;TT
20423;4649026677     ;DD
20424;18588647633632 ;QQ
20425;91560464768    ;NN
20426;ZZ613162090    ;BB
20427;FY035492739    ;TT
20428;YM90007999088  ;VV
20429;05875630O922915;XX
20430;BC16721809     ;FF
20431;DD672844226    ;LL
20432;SE6689302016   ;FF
20433;HJ803652593    ;BB
20434;57248925283    ;CC
20435;9194735406     ;BB
20436;RH58982775     ;AA
20437;52 088 744 275 ;NN
20438;BNN372569974364;SS
20439;MV008674130    ;TT
20440;58672775       ;DD
20441;ER051512566    ;BB
20442;PJ07202629512  ;VV
20443;CL659166576    ;TT
20444;164200494268489;XX
20445;X823597927     ;JJ
20446;KX544547860    ;LL
20447;LH376778975    ;TT
20448;20547642EN4LR3S;XX
20449;CS288220488    ;BB
20450;ME543088291    ;TT
20451;OAK32180046    ;RR
20452;77976479709    ;CC
20453;9663060460     ;DD
20454;7962053740     ;DD
20455;515458396333955;XX
20456;KO296939574    ;BB
20457;XF598471173    ;BB
20458;DAF97168769    ;RR
20459;Y961749571     ;JJ
20460;B729413807     ;JJ
20461;KT31593009     ;FF
20462;CZ529745479    ;BB
20463;7603106350     ;DD
20464;QW703607435    ;TT
20465;VPY04433955    ;GG
20466;XB87227573224  ;VV
20467;3310497487     ;DD
20468;444923620      ;LL
20469;28547045458743 ;QQ
20470;UO487686505    ;TT
20471;ZUM            ;JJ
20472;N305695222     ;JJ
20473;75309492       ;DD
20474;FY04941463188  ;WW
20475;15057946106    ;CC
20476;33305631UU0IFW0;XX
20477;UQ821168149    ;TT
20478;WU655645417    ;FF
20479;VU82830300868  ;WW
20480;MX05635461604  ;VV
20481;IX232056152    ;TT
20482;277187588202552;SS
20483;5401834202     ;DD
20484;7691829105     ;DD
20485;KE681887561    ;OO
20486;44993545390684 ;QQ
20487;69649545588    ;NN
20488;MW007377386    ;TT
20489;656531505      ;RR
20490;SMJ883088610   ;II
20491;RC762884018    ;BB
20492;74957546642844 ;QQ
20493;ZHF33332258    ;RR
20494;JK54322900     ;FF
20495;WPB83650704    ;RR
20496;IWV92254416    ;RR
20497;09120202*1     ;MM
20498;MQ588925841    ;TT
20499;4904251317281  ;QQ
20500;SC831917904    ;LL
20501;VU724351623    ;TT
20502;V516515575     ;JJ
20503;PKM70656982    ;GG
20504;MO004833051    ;TT
20505;FLO35330361    ;RR
20506;XD087234640    ;BB
20507;C881807799     ;JJ
20508;IO849301155    ;TT
20509;SY880573894    ;TT
20510;GE487331991    ;TT
20511;29833179,0     ;MM
20512;IU17871539987  ;VV
20513;UE08951360U    ;RR
20514;ER32847592620  ;VV
20515;X047394292     ;JJ
20516;T357650158     ;JJ
20517;GZ34185708273  ;WW
20518;B127320300     ;JJ
20519;IQ975991052    ;LL
20520;VJ099381453    ;TT
20521;65223324470    ;NN
20522;PK93780664071  ;VV
20523;FC839761462    ;TT
20524;YB16784323537  ;VV
20525;MW265656770    ;BB
20526;33797990250267 ;QQ
20527;43768200706    ;NN
20528;14135754568187 ;EE
20529;MB48464796829  ;VV
20530;BM902320484    ;TT
20531;UZK77202424    ;RR
20532;801910148965   ;QQ
20533;WW278528578    ;LL
20534;QC565930318    ;BB
20535;QT694029240    ;TT
20536;STRNAGPC       ;JJ
20537;93067329859    ;NN
20538;IH948039997    ;TT
20539;IL40344270     ;FF
20540;F061051123     ;JJ
20541;82917876340681 ;QQ
20542;SK088394891    ;BB
20543;04908224221944 ;QQ
20544;16277678939    ;NN
20545;TU138138072    ;BB
20546;61441286394    ;CC
20547;250223088300532;XX
20548;TD080940823    ;TT
20549;78425490       ;PP
20550;MV538287333    ;LL
20551;FPX939842770   ;II
20552;6709363543377  ;QQ
20553;094242448304735;SS
20554;MJ4615929M     ;KK
20555;KJ21216384281  ;VV
20556;PB879416727    ;TT
20557;12695864610    ;TT
20558;29252318MC42797;XX
20559;VG053781972    ;TT
20560;32192085JD8D031;XX
20561;YE351572894    ;BB
20562;1869804385     ;DD
20563;HG840982221    ;BB
20564;98892562121    ;CC
20565;BR793598865    ;BB
20566;5408060183     ;DD
20567;ZJ345985288    ;LL
20568;67023526380    ;CC
20569;1791918532     ;DD
20570;E902176918     ;JJ
20571;QB652128074    ;TT
20572;47054536355    ;NN
20573;846267191326252;SS
20574;14794460173472 ;QQ
20575;JY39917805943  ;VV
20576;75314344380    ;NN
20577;ZW734809573    ;TT
20578;52478544,2     ;MM
20579;79279617600    ;CC
20580;9249775516037  ;QQ
20581;FS20961512     ;AA
20582;83954843 0     ;MM
20583;0173922018     ;DD
20584;XE67106412676  ;VV
20585;38324434685761 ;QQ
20586;CX888552974    ;TT
20587;583810N91865   ;VV
20588;KIO00549182    ;RR
20589;NS611010041    ;TT
20590;NNW02726707    ;GG
20591;81500326616625 ;VV
20592;470386         ;DD
20593;SW54531148     ;YY
20594;08596620579    ;NN
20595;CS182273948    ;TT
20596;AS180183964    ;TT
20597;17552914-2     ;MM
20598;ZY805306702    ;BB
20599;RU1675601282   ;ZZ
20600;XA58656829878  ;VV
20601;QG682706541    ;BB
20602;SU648293190    ;LL
20603;45056863217    ;NN
20604;PV00120171813  ;WW
20605;DE726823883    ;BB
20606;90502202229615 ;QQ
20607;ZCT QSAHYC     ;JJ
20608;MW837252936    ;BB
20609;YPK369029753   ;II
20610;OCK70006951    ;RR
20611;GV13520940     ;AA
20612;KC621569154    ;TT
20613;4980796558     ;DD
20614;M693114497     ;JJ
20615;36860392976    ;NN
20616;56331503173421 ;VV
20617;JG643925853    ;LL
20618;EF14570223351  ;VV
20619;56861006715314 ;QQ
20620;WY524777623    ;LL
20621;56774433669714 ;QQ
20622;RT098862037    ;LL
20623;QS60568833296  ;VV
20624;77*998&07092   ;TT
20625;TIB            ;JJ
20626;37547500453    ;NN
20627;43441768879022 ;QQ
20628;2400128751     ;DD
20629;015324175483315;SS
20630;3559881005     ;DD
20631;389655562718088;XX
20632;VI340254196    ;TT
20633;36924148947894 ;QQ
20634;SXB903795036   ;II
20635;2278398        ;PP
20636;S469099169     ;JJ
20637;46698259752    ;TT
20638;IP620289468    ;BB
20639;00929353624    ;CC
20640;BNB48358386    ;RR
20641;63875797       ;DD
20642;TNZGKMJD       ;JJ
20643;57480183-N     ;MM
20644;NP528483925    ;LL
20645;3522013266     ;TT
20646;SS104354685    ;BB
20647;HV64256956011  ;VV
20648;TC637266294    ;TT
20649;PCZ699360918   ;II
20650;47907289983    ;CC
20651;BMB17957869    ;RR
20652;GG2872685Z     ;KK
20653;BA812640223    ;BB
20654;QRZ            ;JJ
20655;HR104421389    ;OO
20656;NQ15014364377  ;VV
20657;F260493808     ;JJ
20658;QY025344268    ;BB
20659;6812040810105  ;QQ
20660;21729938727713 ;QQ
20661;86209681733650 ;QQ
20662;IQ408304341    ;TT
20663;ZWDTVLQCIA TXDS;XX
20664;VW708000551    ;TT
20665;925939770420288;XX
20666;QX865452817    ;BB
