ID_x;Country_x;VAT
20989;SS;594219727635665
20990;JJ;Q709438608
20991;GG;NAK16097798
20992;TT;IM851003403
20993;NN;32392334692
20994;DD;1022316333
20995;TT;MY315413326
20996;RR;LI47930420N
20997;WW;TN46507095872
20998;TT;NK151791003
20999;JJ;YQK
21000;XX;589439433329633
21001;JJ;KNLXPPWR
21002;CC;63873606263
21003;RR;MZS00533662
21004;II;RCC812204019
21005;GG;CQS37835204
21006;XX;49454945SF3G603
21007;TT;YY126871541
21008;XX;457348718020572
21009;DD;7834532096
21010;TT;395586414
21011;VV;HZ52202037979
21012;NN;7222106033
21013;RR;MKF61065156
21014;VV;LM45346397388
21015;TT;PX043158942
21016;RR;JIS48054312
21017;QQ;27155174453898
21018;TT;YM874977671
21019;BB;UR671333156
21020;SS;UNZ7005
21021;JJ;P216186598
21022;BB;WI936492416
21023;BB;CV499956189
21024;BB;LW508391248
21025;BB;YL298046194
21026;DD;5779979061
21027;BB;TP872542271
21028;JJ;K322647019
21029;II;KIY110108073
21030;TT;OU186408299
21031;TT;QX355161522
21032;TT;KI819407278
21033;BB;BR072964220
21034;DD;9921066279
21035;VV;EV70822539396
21036;DD;6908208338
21037;XX;955802811522287
21038;QQ;31193359296719
21039;OO;IP235905922
21040;MM;56884337)6
21041;TT;WI488265065
21042;WW;EB48905006772
21043;TT;QP886862411
21044;JJ;A762893386
21045;DD;65640502
21046;GG;CFJ59880496
21047;TT;AE783787048
21048;QQ;3801138814859
21049;QQ;52144711015781
21050;NN;19908839746
21051;ZZ;JI7011368346
21052;RR;UM09304725W
21053;BB;YH266588644
21054;TT;AV217832590
21055;DD;6960042689
21056;JJ;HRTEUBFG
21057;TT;MV562209384
21058;SS;446600739393775
21059;TT;JA887000304
21060;RR;XOT20320671
21061;VV;ZF31539955564
21062;XX;179116695967101
21063;AA;TI42278841
21064;GG;ROK29789780
21065;JJ;V136141686
21066;MM;51601603%1
21067;VV;VG24042416158
21068;BB;CI913441659
21069;TT;EX135317600
21070;TT;1618560577
21071;BB;TP056548057
21072;VV;HL71813855207
21073;TT;LW233547073
21074;RR;GXF52001034
21075;NN;11768641434
21076;TT;WP646208045
21077;QQ;9365876949048
21078;ZZ;LC4867017166
21079;DD;173846174
21080;SS;443459652167014
21081;BB;IZ235069799
21082;QQ;54207416594075
21083;GG;IIH42557952
21084;QQ;3007279939701
21085;BB;LN909287144
21086;TT;GK006755363
21087;JJ;GAV
21088;DD;2409851158
21089;SS;536350907390306
21090;QQ;27379262397499
21091;TT;VX931755645
21092;MM;44156575+8
21093;QQ;20101795783683
21094;TT;JS107840825
21095;YY;XY54134989
21096;VV;FO56251419004
21097;OO;MD562310539
21098;MM;70040907)6
21099;VV;UQ02789245770
21100;VV;AY04887853271
21101;QQ;43886989945075
21102;TT;BO539558052
21103;TT;AF044036056
21104;XX;644198086003796
21105;JJ;VZBDZAAB
21106;TT;72013064091
21107;TT;4982101664
21108;CC;45865332025
21109;VV;IM82851817301
21110;TT;CA618412810
21111;RR;OOS85521317
21112;TT;OL192024980
21113;MM;37898733&2
21114;QQ;65849411663952
21115;BB;VR341809508
21116;RR;NYA22958731
21117;TT;AY830406850
21118;WW;OH40013926772
21119;BB;FD230430300
21120;TT;DV244349497
21121;VV;UM45544955632
21122;VV;27493049531827
21123;DD;8351308270
21124;LL;AD108401319
21125;GG;SXL26163007
21126;GG;ZWW54641870
21127;LL;PY779872467
21128;VV;HL75399976045
21129;XX;523609547349285
21130;TT;GA575295917
21131;BB;873885474
21132;SS;179490058287769
21133;MM;-16221460--1-
21134;MM;173709745
21135;RR;WSN76383029
21136;FF;KJ36600026
21137;BB;NJ792175666
21138;BB;872438219
21139;VV;RP43431841608
21140;TT;GA460800814
21141;GG;BSS44616025
21142;CC;23433319315
21143;JJ;UWWTWETB
21144;VV;PV92910949038
21145;JJ;D737093904
21146;VV;EU87142592229
21147;TT;SD944765267
21148;MM;54881801)1
21149;VV;SG18089937910
21150;NN;12098390565
21151;NN;62131090847
21152;QQ;56109618822348
21153;VV;85998285701575
21154;RR;G)80732543
21155;XX;80168380TN3AAM6
21156;TT;HV733982297
21157;MM;74028277/3
21158;TT;QN938148513
21159;TT;VP143416876
21160;BB;EL822911079
21161;JJ;A853741944
21162;LL;ZB989139250
21163;XX;545305771292907
21164;GG;DIU77060465
21165;XX;26812386710057
21166;DD;3753929517
21167;BB;EA357726641
21168;YY;VW99572919
21169;TT;YG854959431
21170;BB;OT200015460
21171;MM;474880441
21172;JJ;KJRVRQCS
21173;BB;SB057774620
21174;TT;LM672558147
21175;JJ;CPLTEXNR
21176;XX;72626520FH2ENVS
21177;YY;JU03801625
21178;TT;CF856496020
21179;LL;IX774309156
21180;XX;86495683HP5RHFZ
21181;TT;QD045576633
21182;II;TFQ103344276
21183;QQ;49565464004570
21184;HH;VW79426715Q
21185;NN;84734674712
21186;JJ;R175065204
21187;VV;SS55142885094
21188;UU;UD86211446
21189;OO;RT808452520
21190;TT;MX371739445
21191;LL;XS835024534
21192;HH;IN05945056G
21193;LL;GA169854915
21194;TT;WC765969546
21195;MM;25325477
21196;DD;8609220392
21197;VV;JU37027904437
21198;MM;25628951%6
21199;QQ;42744123101553
21200;BB;LS495122505
21201;MM;59909597#9
21202;TT;HZ452175709
21203;VV;ZH80330013378
21204;VV;NK45715557645
21205;RR;CBO02003586
21206;AA;TD82653220
21207;DD;6251307501
21208;GG;WEE12834146
21209;BB;BS085086356
21210;GG;KMT93627358
21211;TT;XO552677044
21212;LL;WB945558668
21213;QQ;48157673249080
21214;TT;JN674123488
21215;VV;BZ06324474320
21216;VV;FQ45135320419
21217;BB;RK568418372
21218;II;UYB249832037
21219;BB;SJ536325877
21220;TT;BC340366912
21221;TT;CH975473475
21222;TT;PB940066943
21223;QQ;81355133249800
21224;VV;TP49031673478
21225;RR;WFW40309033
21226;DD;3798986689
21227;DD;2731195484
21228;TT;GB491031722
21229;QQ;32983004824621
21230;II;DGH862491640
21231;JJ;H856375697
21232;QQ;7701120839010
21233;DD;1872565882
21234;TT;TL172920161
21235;RR;GQP48585109
21236;SS;192559094053845
21237;II;SKH227027203
21238;TT;903331400313
21239;DD;3036767820
21240;TT;GA314741245
21241;LL;HP682221455
21242;DD;9334956658
21243;AA;CU16348895
21244;MM;46746393F
21245;CC;43552522086
21246;II;BAB427602162
21247;II;OKC958225550
21248;VV;PS84912053738
21249;DD;3240237779
21250;QQ;70416802232240
21251;BB;LB048917053
21252;BB;JQ523671580
21253;TT;YV920599436
21254;TT;YZ198792000
21255;QQ;75729956148989
21256;TT;DR549542446
21257;TT;WV844955770
21258;TT;BA565560223
21259;TT;QV759220827
21260;RR;FUG48588028
21261;EE;554743982596278
21262;QQ;58564377932942
21263;VV;UJ98796721806
21264;QQ;24656640247340
21265;TT;XG142825750
21266;TT;LT681572091
21267;QQ;48222410402121
21268;TT;MS055471572
21269;BB;385292397
21270;LL;NY831836875
21271;WW;IX24563044996
21272;TT;UW459143500
21273;PP;287793
21274;II;706110
21275;JJ;BTQQALOW
21276;NN;25685356378
21277;LL;UG982191538
21278;BB;AM644999914
21279;JJ;D748259428
21280;BB;AQ827494252
21281;TT;428531657319
21282;II;LIV655343701
21283;TT;2834153318
21284;SS;70981949520125
21285;TT;SV049977191
21286;XX;158444337210404
21287;VV;25274787263783
21288;JJ;M6K
21289;MM;27225441-0
21290;TT;HD772335599
21291;DD;8071598369
21292;BB;CD506082902
21293;BB;PT576005881
21294;TT;AD676441583
21295;TT;TW153781881
21296;UU;XN01789204
21297;DD;9447078931
21298;BB;II892073767
21299;QQ;59424543429180
21300;VV;RE48245955464
21301;RR;VSC55830792
21302;PP;97593417
21303;YY;ZU66051241
21304;RR;VD21122879H
21305;QQ;5221521237774
21306;DD;6542145727
21307;BB;BU256849247
21308;JJ;ZSQ
21309;CC;47410928697
21310;TT;1292809135
21311;TT;RO498703164
21312;JJ;Q024858280
21313;VV;AC66572002904
21314;TT;6728300537
21315;CC;29414032410
21316;TT;GR029972961
21317;MM;67018174(9
21318;XX;46998118JX8L7NA
21319;XX;977945254874946
21320;DD;2592100964
21321;CC;95674611184
21322;DD;34655635095
21323;YY;WP62361575
21324;BB;AW107337155
21325;NN;4936011238
21326;YY;CZ24211346
21327;MM;70837624.7
21328;JJ;N557450289
21329;CC;58648605425
21330;BB;HA135395634
21331;TT;EF710786500
21332;XX;618216869541356
21333;NN;97753232963
21334;VV;HG57648195973
21335;VV;YI82485294952
21336;QQ;79724717505312
21337;TT;LP596300478
21338;PP;DTVXFSSGUJTNMG
21339;QQ;46714355902
21340;BB;HU223028126
21341;TT;NA886333807
21342;II;STV437722542
21343;SS;195950557055533
21344;OO;BK261511346
21345;JJ;C787895129
21346;TT;XK865440271
21347;TT;GN159387734
21348;BB;AT186419949
21349;TT;BG941984368
21350;WW;JN02743472217
21351;BB;YH341023668
21352;NN;49224125728
21353;BB;SQ611841901
21354;TT;EI269156045
21355;OO;EC880276954
21356;LL;XG875029441
21357;TT;XE907942597
21358;BB;EC710903253
21359;DD;6450720161
21360;GG;OJZ79272452
21361;RR;OID2882588D
21362;TT;RZ979090487
21363;QQ;7424754044705
21364;QQ;28377417795946
21365;NN;8727637050
21366;BB;YO179249731
21367;JJ;BNL
21368;QQ;49738523066800
21369;JJ;R515683716
21370;TT;AF866732509
21371;LL;SM331037911
21372;NN;33597019790
21373;VV;ZX31400531459
21374;TT;HV497914580
21375;CC;74666908339
21376;XX;11124385FY1BM5T
21377;TT;CX887121434
21378;TT;KB412522184
21379;TT;16367072087
21380;RR;CRB05922307
21381;JJ;PWWZKTRZ
21382;FF;GG80133413
21383;TT;QR455167350
21384;CC;18246090811
21385;CC;8753207849
21386;KK;HX7151307C
21387;TT;GB679865002
21388;TT;TI589479663
21389;TT;PP184419843
21390;II;TNH784978261
21391;ZZ;LH3296573818
21392;RR;RQC94247560
21393;QQ;41868032526850
21394;BB;YG735687267
21395;II;BSL104503238
21396;CC;93570995111
21397;BB;QC927381645
21398;TT;WD622453093
21399;NN;55610569868
21400;JJ;W225883424
21401;VV;HP71485361473
21402;VV;HX51094873306
21403;JJ;IO
21404;RR;43829063A
21405;PP;53180667
21406;VV;EO31205011707
21407;TT;LL125302253
21408;VV;OD58230788907
21409;VV;QH13789326691
21410;CC;83601521388
21411;TT;83979323932
21412;BB;TL494581710
21413;LL;UJ456790727
21414;DD;4163488099
21415;TT;53987629854
21416;TT;VC994676607
21417;TT;UV668421006
21418;RR;JNV84302053
21419;VV;WH28480862322
21420;BB;RK771992956
21421;BB;VE290377538
21422;JJ;Y1C
21423;JJ;OG
21424;JJ;T429058831
21425;TT;VV379060412
21426;BB;UV332571655
21427;TT;CC536564704
21428;QQ;42964562408660
21429;TT;484025683
21430;JJ;J392799088
21431;TT;GW222343339
21432;BB;ÄM549591095
21433;TT;XL800656022
21434;GG;ABT84948848
21435;VV;MS62084232166
21436;TT;EJ143453772
21437;JJ;YNDLNWUI
21438;QQ;17098002898205
21439;RR;WAC95731294
21440;TT;AJ257665716
21441;CC;85234488844
21442;TT;30686670785
21443;RR;IC62937949M
21444;CC;19103334227
21445;TT;UG431715079
21446;VV;RT94005868628
21447;TT;MB904968766
21448;QQ;2632685275648
21449;TT;EP830141700
21450;QQ;22452526334665
21451;LL;GV223823845
21452;KK;TW0U53636J
21453;TT;EK911314068
21454;VV;FV03888103224
21455;FF;QL94429593
21456;BB;VG332811726
21457;QQ;66486211991963
21458;NN;97063094639
21459;XX;276143428548135
21460;TT;BM505268146
21461;TT;JJ904387704
21462;BB;TX391291813
21463;JJ;PWV
21464;DD;711536
21465;RR;MDL38410278
21466;XX;232335237476831
21467;II;AIJ971225082
21468;TT;AJ885764208
21469;BB;ZX979002668
21470;NN;31333275858
21471;RR;BUM95632611
21472;NN;19673910610
21473;DD;47335964
21474;TT;EF858225871
21475;QQ;91804443989536
21476;MM;845227643
21477;BB;DL615455367
21478;TT;ME627824141
21479;AA;XM72365809
21480;BB;068#14267.41646
21481;JJ;J659419605
21482;TT;VX541899595
21483;TT;JW876709868
21484;II;DY542917
21485;BB;JB204771302
21486;JJ;VFLHAVTZ
21487;LL;PJ173087655
21488;BB;VS149313504
21489;BB;EM145142770
21490;QQ;2696392483749
21491;QQ;1864008991333
21492;TT;FP244570162
21493;PP;729895
21494;BB;CY935511920
21495;TT;LE555541721
21496;II;TQX253818629
21497;DD;11364022
21498;II;XIO715593820
21499;VV;XW20498254598
21500;DD;9729213123
21501;HH;PJ81694219B
21502;TT;CE993320152
21503;OO;ZQ698882891
21504;BB;WE148518582
21505;DD;1890899500
21506;TT;PO099928555
21507;TT;KZ092435444
21508;DD;1934356481
21509;LL;WS984316402
21510;II;OGU775919512
21511;LL;WQ780127246
21512;BB;MM041527609
21513;VV;JA74473193482
21514;XX;228505936372305
21515;VV;DA84920641378
21516;OO;JG608966314
21517;TT;HO087807882
21518;DD;25044510
21519;TT;YI366778657
21520;BB;JS014763324
21521;RR;NYC04980199
21522;AA;JU95445066
21523;DD;8348026785
21524;MM;-84451495--7-
21525;VV;JE38070886548
21526;JJ;VAKMGTSB
21527;LL;IG141990116
21528;XX;949766147204306
21529;JJ;SUAQFMBU
21530;FF;KT9226154499
21531;DD;9179490684
21532;TT;HN844080818
21533;QQ;520782141566
21534;TT;VC105550549
21535;JJ;DDNYCGVV
21536;TT;RT211829302
21537;MM;-44075685--3-
21538;MM;15688005(1
21539;TT;XC021004762
21540;MM;10139696#S
21541;RR;KBM02362721
21542;TT;25878698787
21543;RR;TSQ97846769
21544;RR;FTH58916522
21545;VV;69324073747116
21546;TT;YF994255269
21547;JJ;Q145954280
21548;HH;BR28664458E
21549;RR;PFS67271239
21550;XX;59571136BQ3U7WA
21551;GG;XUW58183435
21552;UU;PU11836740
21553;QQ;87922008689619
21554;VV;90431504058833
21555;TT;CA995789325
21556;TT;RE243504208
21557;XX;370180341148578
21558;WW;AD98317170391
21559;ZZ;EC0733156715
21560;TT;PO504988261
21561;XX;534941521403285
21562;TT;32764784269
21563;RR;XLX64067474
21564;BB;PO720176784
21565;VV;IV12475977550
21566;RR;QKE88725109
21567;VV;NT87687867588
21568;TT;24294183428
21569;RR;DKA30787835
21570;XX;373378597709138
21571;CC;72509940349
21572;EE;3154860398709
21573;CC;7916387740
21574;WW;KQ15271943039
21575;OO;IH993189847
21576;RR;EQT79059653
21577;SS;266149128986924
21578;QQ;31918889143842
21579;TT;TX544067108
21580;JJ;XWJ
21581;LL;CC825605334
21582;NN;7399405941696
21583;RR;RGL23627461
21584;QQ;35107228878614
21585;LL;GZ131936744
21586;JJ;FSHCRQRY
21587;TT;NY910171422
21588;RR;PGZ72482035
21589;QQ;44214377669442
21590;ZZ;IT5365987975
21591;TT;YQ668981876
21592;JJ;KDZSPSGR
21593;RR;AZD67433883
21594;TT;DE026398156
21595;JJ;GAFNDFEKX
21596;VV;UZ85870903441
21597;VV;AW14501690227
21598;JJ;ZAC
21599;TT;PA428378669
21600;PP;7317713
21601;CC;24389488115
21602;TT;MC499036739
21603;WW;RJ69536838145
21604;RR;NLY38337258
21605;VV;FT56175677152
21606;TT;OA225009802
21607;II;SUS422985521
21608;BB;QY794777537
21609;FF;HR63970400
21610;JJ;HOVMYRUD
21611;BB;QS456605850
21612;SS;82738495103835
21613;CC;57516410519
21614;FF;MW85448983
21615;QQ;77755564832294
21616;CC;12610143463
21617;TT;CM147013615
21618;BB;UE118300013
21619;BB;SP084991265
21620;LL;FT783614296
21621;QQ;68866389511328
21622;JJ;E881607765
21623;PP;7291315
21624;VV;VR88987715666
21625;JJ;DNQZDDYG
21626;TT;LP535816123
21627;TT;RC424017049
21628;TT;YH484105927
21629;VV;SS26383347243
21630;XX;138272540158271
21631;DD;3275556384
21632;DD;3773051978
21633;TT;5548625522
21634;XX;04847709QA64PPW
21635;TT;IN175512186
21636;TT;AK231116201
21637;XX;293163322387857
21638;YY;UO95960453
21639;CC;3178274012
21640;NN;14947833160
21641;TT;HJ308646392
21642;TT;43229301678
21643;VV;EB30273157410
21644;II;CYQ987201034
21645;MM;87716363*9
21646;MM;36570705/6
21647;RR;ONG77270990
21648;VV;CF05171357195
21649;LL;TT444074427
21650;QQ;6992455040604
21651;CC;42461316872
21652;TT;RI898957794
21653;LL;IT407914338
21654;TT;EM811730458
21655;QQ;39260781186727
21656;TT;XK018044273
21657;VV;60163449104895
21658;BB;5889969415
21659;RR;CNH42794631
21660;JJ;K414012891
21661;BB;ER206131454
21662;VV;GW58691901901
21663;TT;XY564696928
21664;BB;FU277527479
21665;LL;PR015689421
21666;DD;3880481725
21667;VV;ZC15468832056
21668;BB;EB764629251
21669;VV;MY07153225622
21670;TT;IP740182080
21671;BB;PV748744551
21672;BB;MX425572856
21673;TT;AV031008023
21674;JJ;CMOBIWIO
21675;VV;JJ41014721992
21676;TT;AW880007278
21677;TT;BS395943642
21678;NN;38403079276
21679;BB;SR761167725
21680;XX;RG1366971151937
21681;TT;IP452915651
21682;BB;HR426464398
21683;JJ;OIIAUYKP
21684;NN;73381663419
21685;KK;KE46740640
21686;TT;NS311279642
21687;QQ;85299310160458
21688;TT;3953112426
21689;VV;AX95940791770
21690;TT;NX441025268
21691;QQ;24449843066465
21692;TT;FM823408712
21693;DD;8465847749
21694;WW;SI37428652100
21695;TT;WT370116192
21696;ZZ;PU8989688932
21697;RR;FWY04834968
21698;TT;OH784973224
21699;MM;99193069(J
21700;BB;PR249747737
21701;TT;KA647724741
21702;DD;6035309367
21703;JJ;R941934579
21704;RR;HPO52960661
21705;TT;HD020510746
21706;FF;QF44779013
21707;BB;2703434739952
21708;TT;ZS322498567
21709;VV;DJ05194110548
21710;DD;8322184158
21711;VV;PC04426961192
21712;BB;KN741754988
21713;TT;CW519597911
21714;JJ;T327010765
21715;YY;31809776470
21716;TT;JW517256351
21717;BB;GO771145942
21718;TT;CR589985701
21719;XX;32307702GC067DY
21720;AA;RD33668853
21721;MM;91019195'6
21722;TT;PT116120786
21723;TT;MB311842126
21724;TT;XP525084774
21725;QQ;6937023947
21726;OO;YI122455467
21727;LL;PR500525706
21728;TT;LB379769160
21729;NN;33597157716
21730;BB;IH732109781
21731;AA;QT21022197
21732;RR;MDA93961293
21733;WW;HN33299006578
21734;VV;NY98685092560
21735;TT;US387270946
21736;GG;MOT45320281
21737;VV;EA61177597874
21738;DD;4925272993
21739;II;IJI220835781
21740;JJ;O781940045
21741;LL;ZX965865874
21742;NN;85365629056
21743;VV;AF85052978543
21744;TT;NE298160634
21745;LL;VO589742856
21746;BB;IT191602568
21747;JJ;I337739921
21748;TT;KV607365781
21749;LL;JY000501455
21750;FF;PD17026646
21751;JJ;B399322903
21752;TT;PA851067468
21753;TT;RB247554776
21754;SS;551245534462132
21755;TT;EI984766741
21756;QQ;50392405877276
21757;RR;WIB54598398
21758;TT;OM908177270
21759;QQ;94026516730918
21760;WW;SW49932210609
21761;VV;UZ60675757767
21762;BB;NJ804762618
21763;SS;714465095374166
21764;TT;VH698204889
21765;RR;GBM46479206
21766;TT;ZW297446054
21767;XX;61240176
21768;QQ;1817348081213
21769;RR;IHU15390654
21770;NN;35203209275
21771;BB;IK601713303
21772;QQ;69724029109927
21773;BB;RK502641641
21774;TT;63586183660
21775;QQ;39752007557933
21776;BB;RJ248624335
21777;JJ;HPKKITYBP
21778;CC;37310545371
21779;QQ;15023155885445
21780;LL;TP483921727
21781;XX;56388757AG9LDFV
21782;TT;DP237307806
21783;UU;MO93046807
21784;DD;9368289609
21785;LL;ON527943484
21786;QQ;84390882222423
21787;SS;337529282767194
21788;DD;823828013
21789;TT;HM585423059
21790;XX;903090538022111
21791;DD;780405669
21792;TT;CF000020429
21793;QQ;22562484260646
21794;NN;31555920643
21795;TT;RG340202100
21796;QQ;81852143953145
21797;VV;JF11592427791
21798;JJ;B458480868
21799;LL;ZV596364959
21800;BB;DB625956494
21801;WW;VT67597105597
21802;UU;MZ15520004
21803;FF;VU7862726960
21804;EE;44978911664332
21805;BB;WD585788775
21806;JJ;O302097948
21807;RR;NNN66128417
21808;II;254308
21809;EE;66525026221188
21810;BB;YJ104677833
21811;TT;XQ494183848
21812;BB;YQ392864916
21813;JJ;TL
21814;XX;04602209RE979LL
21815;OO;SA624958528
21816;RR;VUL79622271
21817;TT;WN119739178
21818;TT;YH943407297
21819;CC;41237883153
21820;BB;-83195--9071-
21821;TT;JG082494337
21822;TT;UP179833568
21823;LL;IL770011497
21824;II;VOB632167495
21825;PP;89236115
21826;TT;EG225301616
21827;XX;55660763FK0QX82
21828;XX;406408517427205
21829;FF;UH47075665
21830;JJ;I979936449
21831;MM;94399880%6
21832;MM;43294638-1
21833;NN;96002598611
21834;II;CEZ044266665
21835;QQ;5875825299325
21836;VV;88369121439956
21837;QQ;96021987771839
21838;RR;VZF87915098
21839;XX;396001511389632
21840;TT;OW906623011
21841;JJ;S655946431
21842;TT;83050850495
21843;LL;FD483662317
21844;SS;611435267161813
21845;BB;IX769941104
21846;XX;704913159099133
21847;QQ;41845395405972
21848;TT;UB366178320
21849;LL;ZI957781392
21850;JJ;Q956008805
21851;VV;QC73539921603
21852;TT;NQ831695823
21853;DD;3952176065
21854;UU;PW21453331
21855;FF;JT5832303042
21856;BB;GB100833396
21857;JJ;R499663462
21858;TT;EK114319251
21859;NN;53505835049
21860;TT;SC052801267
21861;NN;92505937920
21862;JJ;O4W
21863;MM;22119608'0
21864;OO;SE071957574
21865;DD;4280197744
21866;TT;DT415342974
21867;JJ;L555587148
21868;II;CQQ586922525
21869;ZZ;UK7957849382
